id,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
19805,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
19812,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes
19815,same as saree,zari,no border,white,wedding,default,zari woven,zari woven,default,no
19821,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
19825,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
19828,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
19840,same as saree,woven design,small border,pink,traditional,default,same as saree,zari woven,ethnic motif,no
19843,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
19844,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
19851,same as saree,default,big border,multicolor,traditional,default,same as saree,zari woven,ethnic motif,no
19864,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
19889,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
19891,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
19892,same as saree,zari,big border,default,daily,tassels and latkans,same as saree,woven design,checked,no
19907,same as border,default,small border,default,party,default,same as saree,zari woven,floral,no
19921,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
19957,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
19964,default,default,small border,multicolor,party,tassels and latkans,default,default,solid,no
19966,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
19974,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
19975,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
19977,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,yes
19979,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
19997,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20025,same as saree,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
20033,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20037,same as border,zari,big border,multicolor,party,tassels and latkans,zari woven,woven design,checked,no
20040,same as saree,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
20041,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20045,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
20054,same as border,woven design,big border,default,wedding,jacquard,same as saree,woven design,peacock,no
20085,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
20121,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
20152,same as saree,temple border,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
20157,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
20160,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20167,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,yes
20182,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
20187,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
20190,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20208,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20209,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
20222,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20228,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
20235,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
20250,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
20253,default,zari,big border,white,traditional,jacquard,zari woven,zari woven,ethnic motif,no
20264,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20265,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20267,same as saree,solid,big border,white,traditional,jacquard,same as saree,zari woven,default,no
20273,same as border,temple border,big border,yellow,party,jacquard,zari woven,solid,solid,yes
20274,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20277,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
20280,solid,zari,big border,default,party,jacquard,zari woven,solid,solid,no
20297,same as border,temple border,big border,yellow,party,jacquard,zari woven,solid,solid,yes
20347,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20375,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20380,same as border,zari,big border,default,party,jacquard,default,solid,solid,no
20396,default,zari,big border,green,wedding,jacquard,zari woven,zari woven,ethnic motif,no
20400,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
20412,same as saree,default,small border,pink,party,default,same as saree,default,botanical,no
20414,default,zari,big border,green,traditional,jacquard,zari woven,zari woven,default,no
20426,solid,zari,big border,navy blue,party,jacquard,zari woven,solid,solid,no
20436,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,yes
20459,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
20469,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20473,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20476,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
20485,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20487,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
20501,same as border,zari,big border,default,daily,jacquard,zari woven,solid,solid,yes
20507,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
20508,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20509,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
20512,same as saree,zari,small border,cream,party,default,woven design,zari woven,elephant,no
20528,default,zari,big border,default,traditional,jacquard,zari woven,zari woven,floral,no
20533,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
20536,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,no
20543,same as saree,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
20544,solid,zari,big border,default,traditional,jacquard,zari woven,zari woven,default,no
20549,same as border,zari,big border,default,party,tassels and latkans,default,woven design,checked,no
20567,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
20574,default,woven design,big border,multicolor,daily,tassels and latkans,same as saree,zari woven,default,no
20576,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes
20580,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20588,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no
20596,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
20607,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,yes
20611,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20619,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
20623,same as border,temple border,small border,default,daily,jacquard,zari woven,solid,solid,yes
